"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.48850963430414e-74,-3.79259867284367,0.025,0.234,1.02697421124847e-69,"1","CCR7"
7.58898229760469e-74,1.88928714808412,0.766,0.324,1.04075303229351e-69,"1","IFI6"
4.66376858446027e-73,-3.17996474235422,0.036,0.27,6.39589223672882e-69,"1","OCIAD2"
1.91182900944239e-72,-3.43002424629114,0.03,0.249,2.6218823035493e-68,"1","SPOCK2"
4.2231792874376e-71,1.22780009820597,0.924,0.71,5.79166807479192e-67,"1","ARPC1B"
4.71564222078184e-70,-4.27863238876155,0.044,0.231,6.46703174158022e-66,"1","GZMA"
3.21386432112648e-69,-3.09085648651481,0.059,0.293,4.40749352999285e-65,"1","BIN1"
8.35881658863365e-69,-3.73459257212941,0.017,0.207,1.14632810696522e-64,"1","TRAT1"
9.62457048600477e-69,0.959667015668632,0.825,0.381,1.31991359645069e-64,"1","HLA-DRB1"
3.9391326749233e-68,-1.06356412919502,0.964,0.985,5.40212655038982e-64,"1","RPS25"
4.9143495014221e-68,-4.03400807100723,0.152,0.354,6.73953890625027e-64,"1","CCL5"
8.16854559095977e-68,2.46842567825106,0.622,0.124,1.12023434234422e-63,"1","SPI1"
6.05023950538407e-65,-2.88649443623964,0.061,0.293,8.29729845768372e-61,"1","PIK3IP1"
1.61921948054875e-64,3.48920777840551,0.57,0.09,2.22059759562456e-60,"1","NCF2"
3.5251522999444e-64,2.71320334561461,0.591,0.12,4.83439386414375e-60,"1","BRI3"
5.86717506014308e-64,-1.50921330347671,0.475,0.793,8.04624387748021e-60,"1","RPSAP58"
8.49371346573366e-64,-4.70687270972672,0.015,0.178,1.16482786469071e-59,"1","HOPX"
1.44772422590572e-63,0.535837186013415,0.998,0.992,1.98540900340711e-59,"1","ACTB"
1.96049476887954e-63,-0.703844376345783,0.998,0.997,2.68862252604139e-59,"1","RPS18"
1.96911556724639e-63,1.59104634035616,0.759,0.368,2.7004450889217e-59,"1","ANXA2"
2.9143799113885e-63,0.919555240901184,0.943,0.79,3.99678061047819e-59,"1","ARPC3"
5.54623340810594e-63,3.58594583876142,0.54,0.079,7.60610449587649e-59,"1","BLVRB"
2.67448424981129e-62,2.10099877864698,0.62,0.139,3.6677877001912e-58,"1","IFITM3"
3.22318839293052e-62,-1.67109679407469,0.363,0.702,4.42028056206492e-58,"1","EIF4A2"
9.05376297794203e-62,2.82799037900872,0.555,0.081,1.24163305479497e-57,"1","IFI30"
2.62280197633802e-61,3.82893509984378,0.534,0.062,3.59691063034997e-57,"1","CDA"
3.41554831029055e-61,-1.30941619261882,0.692,0.914,4.68408295273246e-57,"1","MYL12A"
4.96101051633625e-61,1.93170899747779,0.69,0.281,6.80352982210353e-57,"1","AP2S1"
3.61710741906907e-60,-0.990389336503324,0.956,0.991,4.96050111451132e-56,"1","RPL30"
5.79036926121389e-60,-1.10132338730333,0.905,0.987,7.94091240482873e-56,"1","RPL31"
6.46292318577422e-60,3.7197410307796,0.517,0.065,8.86325285697077e-56,"1","NUP214"
3.33211944269306e-59,-2.19551451910343,0.118,0.389,4.56966860370926e-55,"1","SEPT7"
4.34161874393354e-59,-1.37612419169273,0.593,0.863,5.95409594543046e-55,"1","DDX5"
9.9656471710349e-59,-0.879811151215692,0.983,0.996,1.36668885303573e-54,"1","RPS12"
2.48399280916515e-58,0.421628393869134,1,1,3.40654773848908e-54,"1","TMSB4X"
3.20867062894642e-58,-0.766652613501805,0.989,0.994,4.40037090053712e-54,"1","RPS19"
9.25542447430949e-58,1.13070658509735,0.918,0.776,1.2692889124068e-53,"1","VIM"
2.15452915759532e-57,1.5623282614007,0.722,0.316,2.95472128672623e-53,"1","C1orf162"
2.66666818831983e-57,-0.92037940633409,0.966,0.991,3.65706875346182e-53,"1","RPS15A"
5.88603395108909e-57,-0.98473222990101,0.945,0.991,8.07210696052358e-53,"1","RPS23"
1.82893649645375e-56,-1.17875077212162,0.825,0.949,2.50820351123667e-52,"1","RPS29"
1.58053337718176e-54,2.96687165432222,0.525,0.105,2.16754347346707e-50,"1","RNF130"
5.8909751907713e-54,-0.793360693004212,0.977,0.994,8.07888337662376e-50,"1","RPL27A"
6.13130618878558e-54,-4.655441546377,0.017,0.152,8.40847330730054e-50,"1","CD8B"
9.44632943938766e-54,4.25989420520505,0.46,0.041,1.29546961931762e-49,"1","CSF3R"
9.07099926650162e-53,-2.90005101161301,0.049,0.243,1.24399683940803e-48,"1","FAIM3"
2.40058083889761e-52,0.859337039100909,0.954,0.835,3.29215656246418e-48,"1","SERF2"
3.56142988977496e-52,1.29641086269884,0.84,0.599,4.88414495083738e-48,"1","S100A10"
6.83282263470549e-52,-1.22882586364649,0.641,0.871,9.37053296123511e-48,"1","NPM1"
8.04840706286457e-52,1.53151348898248,0.66,0.251,1.10375854460125e-47,"1","CEBPB"
2.29353132392701e-51,-1.00955071001997,0.924,0.977,3.1453488576335e-47,"1","RPS13"
5.15225574102355e-51,2.09368821803742,0.652,0.271,7.0658035232397e-47,"1","ATP6V0B"
5.24303613160267e-51,3.33309343964354,0.47,0.064,7.1902997508799e-47,"1","SLC7A7"
9.04525288933891e-51,-1.61959920644986,0.291,0.605,1.24046598124394e-46,"1","CD53"
1.73249395811534e-50,-4.3219770848094,0.034,0.184,2.37594221415937e-46,"1","PRF1"
2.1812887692311e-50,3.3083643665635,0.498,0.089,2.99141941812353e-46,"1","TNFSF13B"
7.26732655758734e-50,2.10725038380925,0.601,0.207,9.96641164107528e-46,"1","RGS2"
1.80383539180734e-49,-4.18941240627672,0.04,0.185,2.47377985632459e-45,"1","CD79A"
1.83813507668058e-49,-4.8840464533341,0.006,0.123,2.52081844415975e-45,"1","ETS1"
3.71943254277605e-49,2.70583464312004,0.521,0.13,5.10082978916307e-45,"1","CTSB"
4.38736767092517e-49,3.78649451374427,0.437,0.04,6.01683602390677e-45,"1","ALDH2"
4.78291749967013e-49,-1.80467346856882,0.238,0.523,6.55929305904761e-45,"1","RARRES3"
7.69656325440155e-49,-3.05442995714027,0.086,0.278,1.05550668470863e-44,"1","CD79B"
8.50699972693313e-49,2.65874588080422,0.498,0.108,1.16664994255161e-44,"1","CTSH"
9.9356767336643e-49,1.48384857515641,0.743,0.412,1.36257870725472e-44,"1","PRELID1"
2.44639494922547e-47,0.936198790855304,0.926,0.801,3.3549860333678e-43,"1","ATP5G2"
3.67819987429493e-47,4.05955386353211,0.426,0.04,5.04428330760807e-43,"1","FPR1"
4.0251335434409e-47,-0.728665235160752,0.981,0.994,5.52006814147485e-43,"1","EEF1A1"
1.30263455307596e-46,0.720055664516742,0.979,0.913,1.78643302608837e-42,"1","PFDN5"
1.6178590147639e-46,-2.45394147071075,0.099,0.326,2.21873185284722e-42,"1","GIMAP5"
2.28751768181944e-46,-0.921971369285184,0.926,0.984,3.13710174884718e-42,"1","RPL5"
3.03987394988796e-46,2.08470083459226,0.542,0.166,4.16888313487635e-42,"1","CAPG"
3.8957665548795e-46,-3.44221772919721,0.021,0.165,5.34265425336175e-42,"1","C12orf75"
3.69196583850624e-45,-0.976374253623656,0.886,0.97,5.06316195092746e-41,"1","RPS20"
4.25300737800436e-45,-3.69401618806174,0.017,0.152,5.83257431819518e-41,"1","ITM2A"
9.11213773007808e-45,1.53567815989705,0.711,0.402,1.24963856830291e-40,"1","NFKBIA"
3.88131925998341e-44,-3.95532858611675,0.19,0.323,5.32284123314125e-40,"1","NKG7"
7.08039123241967e-44,-3.63601445509406,0.023,0.158,9.71004853614034e-40,"1","MAL"
8.19422502398728e-44,-4.57370949254847,0.017,0.135,1.12375601978962e-39,"1","GZMK"
1.82895853706386e-43,3.29536447287171,0.424,0.062,2.50823373772937e-39,"1","MNDA"
2.34566439924416e-43,-4.04697792964342,0.013,0.129,3.21684415712344e-39,"1","BEX2"
9.7884170061812e-43,1.27425363368475,0.719,0.412,1.34238350822769e-38,"1","FKBP1A"
1.15457774954107e-42,-2.80828145389811,0.036,0.196,1.58338792572062e-38,"1","LBH"
1.30450646358022e-42,0.71103282606449,0.975,0.94,1.78900016415392e-38,"1","MT-ND1"
3.04331058890551e-42,-2.08376682524044,0.095,0.317,4.17359614162501e-38,"1","ARHGAP15"
3.07127547321176e-42,-0.778285224358551,0.97,0.99,4.21194718396261e-38,"1","RPL10A"
4.2121813949259e-42,-0.700760988767034,0.981,0.995,5.77658556500138e-38,"1","RPLP2"
5.14196735480298e-42,-3.85103040790579,0.017,0.14,7.0516940303768e-38,"1","SAMD3"
5.38618799804092e-42,-1.20463858682217,0.527,0.784,7.38661822051332e-38,"1","TMEM66"
5.96874304595465e-42,5.53488458449868,0.367,0.017,8.1855342132222e-38,"1","ASGR1"
1.43427267999055e-41,-1.22806672330316,0.454,0.724,1.96696155333904e-37,"1","HSPA8"
1.64382166155487e-41,3.77547202779916,0.399,0.046,2.25433702665635e-37,"1","IGSF6"
1.88906310155221e-41,1.03559782436485,0.662,0.285,2.5906611374687e-37,"1","HLA-DRB5"
3.9430100887892e-41,-2.04753412201844,0.118,0.33,5.40744403576551e-37,"1","PRDX2"
5.50889248668427e-41,1.13376884113167,0.762,0.469,7.5548951562388e-37,"1","LAMTOR4"
1.08861374882771e-40,-1.0376004065062,0.654,0.873,1.49292489514232e-36,"1","GLTSCR2"
1.37034939126933e-40,2.29463354533164,0.561,0.219,1.87929715518675e-36,"1","LINC00936"
1.92670772573054e-40,3.18082334246705,0.414,0.062,2.64228697506686e-36,"1","APOBEC3A"
4.6394714831391e-40,1.24109468192524,0.622,0.264,6.36257119197696e-36,"1","TIMP1"
6.17627195187591e-40,-3.64043677162697,0.019,0.14,8.47013935480263e-36,"1","CD8A"
7.37646872285184e-40,2.11404474906164,0.483,0.128,1.0116089206519e-35,"1","LY86"
1.06354484269666e-39,-1.70222982307301,0.184,0.426,1.4585453972742e-35,"1","PEBP1"
1.79702647426517e-39,-0.893430668131873,0.907,0.978,2.46444210680725e-35,"1","HLA-A"
4.55037970660101e-39,1.06035213480081,0.84,0.652,6.24039072963262e-35,"1","EIF4A1"
6.12781395985285e-39,3.80653102674465,0.369,0.037,8.4036840645422e-35,"1","VCAN"
1.05543799065937e-38,-0.773646941554632,0.937,0.982,1.44742766039026e-34,"1","RPS10"
1.90572833644297e-38,3.27475242518591,0.39,0.063,2.61351584059789e-34,"1","ODF3B"
2.25909722950564e-38,-1.88358721753947,0.116,0.344,3.09812594054404e-34,"1","C12orf57"
2.74705811941454e-38,-0.858401679148843,0.797,0.941,3.7673155049651e-34,"1","RPS26"
3.11177558455973e-38,1.77376797717518,0.5,0.154,4.26748903666521e-34,"1","FGR"
3.67166666560725e-38,-2.91073256107172,0.027,0.167,5.03532366521379e-34,"1","SKAP1"
8.21448959305542e-38,0.773588141609425,0.759,0.437,1.12653510279162e-33,"1","HLA-DPA1"
9.35501559881363e-38,1.72279703129683,0.576,0.253,1.2829468392213e-33,"1","C20orf24"
9.53687740502127e-38,-3.11556425966596,0.023,0.15,1.30788736732462e-33,"1","PRKCH"
1.0254898852455e-37,2.86289843466189,0.388,0.061,1.40635682862568e-33,"1","LILRA5"
1.24730281961043e-37,-1.69772001318732,0.177,0.422,1.71055108681374e-33,"1","CMPK1"
1.56423240197463e-37,-1.02973258009125,0.753,0.909,2.14518831606801e-33,"1","BTG1"
2.0175698345042e-37,1.89233726953684,0.553,0.22,2.76689527103906e-33,"1","CNPY3"
2.29416704828689e-37,1.93984762491349,0.511,0.184,3.14622069002064e-33,"1","CTSD"
2.87293845598817e-37,-1.54196465457313,0.274,0.529,3.93994779854218e-33,"1","TRAF3IP3"
3.60767694646656e-37,-3.98276605456059,0.008,0.108,4.94756816438425e-33,"1","LINC00861"
6.64036417885585e-37,-1.92101628329691,0.122,0.331,9.10659543488291e-33,"1","GYPC"
6.84663011169775e-37,4.4061998747806,0.346,0.031,9.38946853518229e-33,"1","PLBD1"
7.6885282594227e-37,2.5815172690167,0.418,0.095,1.05440476549723e-32,"1","AGTRAP"
9.91090647830704e-37,-3.18633644235715,0.011,0.125,1.35918171443503e-32,"1","SELM"
1.1631592605548e-36,-1.96861070240814,0.068,0.271,1.59515660992485e-32,"1","SEPT1"
1.28869723082277e-36,-4.19652493121703,0.013,0.112,1.76731938235035e-32,"1","NCR3"
1.61121573737983e-36,1.25519891952043,0.711,0.44,2.2096212622427e-32,"1","FOSB"
2.19771947920223e-36,-0.739960875972635,0.947,0.986,3.01395249377794e-32,"1","RPS5"
2.47134357716095e-36,3.24664620357514,0.371,0.059,3.38920058171852e-32,"1","CPVL"
3.80941374151671e-36,-1.30046566287568,0.451,0.684,5.22423000511602e-32,"1","HINT1"
4.38966780519818e-36,-0.859004360327503,0.895,0.964,6.01999042804878e-32,"1","RPLP0"
4.43380581806756e-36,-2.44014657760168,0.053,0.215,6.08052129889785e-32,"1","PIM1"
8.04114494903595e-36,1.34881007711368,0.686,0.397,1.10276261831079e-31,"1","ISG15"
1.06520668612298e-35,-0.596478957759492,0.985,0.995,1.46082444934905e-31,"1","RPS4X"
1.14669307731031e-35,-0.69358491738667,0.973,0.991,1.57257488622336e-31,"1","RPS8"
1.1974658339445e-35,-3.23036265787142,0.017,0.131,1.64220464467149e-31,"1","CD6"
4.07131739651524e-35,-3.57695504929564,0.021,0.135,5.583404677581e-31,"1","KLRG1"
5.31630109211993e-35,4.95308430898358,0.312,0.014,7.29077531773327e-31,"1","RBP7"
6.47474482272244e-35,-2.83820915445982,0.027,0.159,8.87946504988156e-31,"1","FKBP11"
7.43400429973879e-35,7.09036422776302,0.302,0.005,1.01949934966618e-30,"1","FOLR3"
7.87246023534548e-35,-3.82423839233443,0.013,0.116,1.07962919667528e-30,"1","RIC3"
8.23865649325131e-35,-4.52804189068219,0.023,0.118,1.12984935148448e-30,"1","GZMH"
9.89753189986964e-35,-3.21164181324175,0.055,0.18,1.35734752474812e-30,"1","MS4A1"
1.00798295249832e-34,1.63555490568713,0.612,0.313,1.3823478210562e-30,"1","SERPINB1"
1.04685051914356e-34,3.42723657622069,0.357,0.051,1.43565080195347e-30,"1","SMCO4"
1.155138934812e-34,2.6152022752746,0.447,0.13,1.58415753520118e-30,"1","BLVRA"
1.3834723155008e-34,-4.50094585218811,0.032,0.128,1.89729393347779e-30,"1","FGFBP2"
1.59633500201337e-34,1.50269678797133,0.557,0.242,2.18921382176114e-30,"1","PGLS"
1.6335937923335e-34,-0.846971191305724,0.774,0.913,2.24031052680617e-30,"1","EEF1B2"
3.52398442833524e-34,-4.05587903865564,0.019,0.118,4.83279224501895e-30,"1","TCL1A"
3.75545879049659e-34,-1.98920733470214,0.076,0.259,5.15023618528702e-30,"1","TSTD1"
3.75957025301021e-34,3.24808825678785,0.35,0.054,5.15587464497821e-30,"1","TGFBI"
3.78241801273572e-34,-2.73971902390754,0.034,0.168,5.18720806266576e-30,"1","OPTN"
4.02380457779457e-34,0.684055620253066,0.941,0.834,5.51824559798747e-30,"1","MYL6"
5.20785623508128e-34,1.19860571959104,0.715,0.439,7.14205404079047e-30,"1","TCEB2"
1.06893447868999e-33,-2.87889960656647,0.027,0.15,1.46593674407546e-29,"1","MGAT4A"
1.12147115174846e-33,4.49617275844123,0.312,0.022,1.53798553750783e-29,"1","BST1"
3.88819690356096e-33,-0.486113371949875,0.998,0.997,5.3322732335435e-29,"1","RPL13"
4.93723592464752e-33,-3.37465394548742,0.015,0.118,6.7709253470616e-29,"1","SH3YL1"
5.05973451435475e-33,-2.26804841737627,0.044,0.201,6.9389199129861e-29,"1","FLT3LG"
5.30876426969175e-33,-2.77794850889212,0.034,0.168,7.28043931945526e-29,"1","ZAP70"
5.36759988077083e-33,0.948689240655244,0.84,0.679,7.36112647648912e-29,"1","ALDOA"
5.79341565185428e-33,-1.57483204165082,0.247,0.469,7.94509022495296e-29,"1","NOSIP"
1.29756589025769e-32,1.46512623559338,0.618,0.324,1.7794818618994e-28,"1","GLRX"
1.31565362399999e-32,2.80797263674932,0.384,0.079,1.80428737995358e-28,"1","STX11"
1.35085888656837e-32,-1.64047573938494,0.194,0.413,1.85256787703986e-28,"1","PNISR"
1.58124139686517e-32,2.94425444276827,0.359,0.068,2.1685144516609e-28,"1","PLAUR"
2.01360619760165e-32,-1.9352231197871,0.093,0.277,2.7614595393909e-28,"1","PPP2R5C"
2.67619809702796e-32,-1.67764696146635,0.127,0.341,3.67013807026414e-28,"1","TBC1D10C"
2.92342822969787e-32,1.57372568822201,0.612,0.322,4.00918947420765e-28,"1","ATP6V1F"
4.68110167098404e-32,1.28899850802865,0.54,0.207,6.41966283158752e-28,"1","HLA-DMA"
1.39829698869297e-31,-2.138276329616,0.076,0.238,1.91762449029354e-27,"1","SEPT6"
2.78063797063352e-31,2.82059135766048,0.384,0.088,3.81336691292681e-27,"1","CCL3"
3.09596513575179e-31,2.83748690999666,0.352,0.07,4.24580658717001e-27,"1","KLF4"
3.43057154735525e-31,6.76688368050855,0.281,0.006,4.70468582004299e-27,"1","S100A12"
4.2104593814443e-31,0.570497963257244,0.753,0.468,5.77422399571272e-27,"1","HLA-DPB1"
4.27493635073745e-31,-0.671670831103353,0.956,0.993,5.86264771140134e-27,"1","TPT1"
7.63002360287371e-31,1.64650605732039,0.489,0.191,1.0463814368981e-26,"1","STXBP2"
9.99746709745607e-31,-4.33109379703003,0.044,0.138,1.37105263774513e-26,"1","GZMB"
1.33393936088875e-30,-1.73571596094522,0.135,0.325,1.82936443952283e-26,"1","YWHAQ"
1.34478570221465e-30,-2.36231372366974,0.049,0.188,1.84423911201717e-26,"1","PBXIP1"
1.37069635235503e-30,2.12877568698986,0.407,0.113,1.87977297761969e-26,"1","APLP2"
1.66653772962887e-30,1.53659631319365,0.506,0.21,2.28548984241303e-26,"1","AMICA1"
1.86410604470095e-30,-2.78042141929304,0.025,0.142,2.55643502970288e-26,"1","ODF2L"
2.49087361638588e-30,-2.49153542941865,0.038,0.172,3.41598407751159e-26,"1","MYC"
2.58589850147975e-30,-2.98957261636449,0.025,0.137,3.54630120492934e-26,"1","RORA"
4.72873179886618e-30,-1.20116419349528,0.338,0.574,6.48498278896508e-26,"1","HMGN1"
4.85807782365864e-30,-3.39818323352123,0.011,0.108,6.66236792736545e-26,"1","NGFRAP1"
5.46382512689617e-30,-3.12206561126806,0.023,0.127,7.4930897790254e-26,"1","ARID5B"
5.53550418440446e-30,-0.87462132646557,0.778,0.911,7.59139043849228e-26,"1","HLA-E"
5.69892785504963e-30,-2.74433752068375,0.017,0.131,7.81550966041506e-26,"1","RGL4"
5.95695589405044e-30,-2.95587833743716,0.027,0.149,8.16936931310077e-26,"1","LDLRAP1"
7.09728205338676e-30,2.79347129668067,0.331,0.06,9.7332126080146e-26,"1","MSRB1"
8.22148478546599e-30,-1.79452606388088,0.103,0.291,1.12749442347881e-25,"1","TNFAIP8"
9.20420187343221e-30,1.97043251747269,0.388,0.099,1.26226424492249e-25,"1","HCK"
9.27961286520072e-30,1.64690692655783,0.489,0.195,1.27260610833363e-25,"1","ASAH1"
2.6113014254865e-29,1.19285266809744,0.595,0.325,3.58113877491219e-25,"1","C10orf54"
2.87015500431733e-29,3.67785678033529,0.302,0.039,3.93613057292079e-25,"1","RAB32"
3.62826458602508e-29,2.55353756184704,0.331,0.065,4.97580205327479e-25,"1","CTSZ"
3.74577432780917e-29,3.96239962713587,0.283,0.028,5.13695491315749e-25,"1","CD33"
4.62126008529296e-29,3.0639949380691,0.319,0.058,6.33759608097076e-25,"1","C19orf38"
6.15022079843945e-29,0.856415884892909,0.703,0.467,8.43441280297986e-25,"1","VAMP8"
6.74855686317242e-29,2.66932358740214,0.335,0.072,9.25497088215466e-25,"1","PGD"
8.54285830806728e-29,1.90074270951205,0.527,0.249,1.17156758836835e-24,"1","H2AFY"
8.69024463747798e-29,0.796338073856859,0.823,0.635,1.19178014958373e-24,"1","LY6E"
1.99277147949945e-28,-2.96683894034969,0.017,0.117,2.73288680698555e-24,"1","SH2D1A"
3.01128115851873e-28,-0.620663893520304,0.958,0.989,4.12967098079259e-24,"1","RPL18"
3.43409836910877e-28,-0.688556947465579,0.945,0.989,4.70952250339577e-24,"1","HLA-C"
5.46807367537803e-28,2.38192234109489,0.352,0.087,7.49891623841343e-24,"1","SCO2"
7.7616866077303e-28,1.28392550770075,0.618,0.343,1.06443770138413e-23,"1","RHOG"
7.79483977667077e-28,3.73034576270373,0.266,0.022,1.06898432697263e-23,"1","TMEM176B"
8.04880786398991e-28,2.95934414889729,0.348,0.078,1.10381351046758e-23,"1","FGL2"
9.11286355443215e-28,-2.07015182130098,0.059,0.211,1.24973810785482e-23,"1","RPA2"
1.26803967776647e-27,-2.3490436804113,0.042,0.168,1.73898961408893e-23,"1","AAK1"
1.60470525018028e-27,-3.23243594159282,0.015,0.105,2.20069278009723e-23,"1","CDC25B"
1.86306112126133e-27,-1.79704925527887,0.095,0.264,2.55500202169779e-23,"1","TCF7"
1.96131506970675e-27,2.84791202362708,0.319,0.064,2.68974748659583e-23,"1","MPEG1"
2.28326031300203e-27,-2.12269725144511,0.053,0.19,3.13126319325099e-23,"1","LEF1"
2.52757244697361e-27,-0.783874046081867,0.757,0.889,3.46631285377962e-23,"1","RPS21"
3.10185565089749e-27,4.19347206557769,0.278,0.032,4.25388483964081e-23,"1","IL8"
3.37975859305896e-27,-0.449933430341497,0.998,0.995,4.63500093452106e-23,"1","RPS14"
3.96465841624288e-27,0.468364659313653,0.992,0.995,5.43713255203548e-23,"1","MT-CO1"
4.09470802830115e-27,-2.70330646286661,0.021,0.125,5.6154825900122e-23,"1","STMN3"
7.14814197263415e-27,-2.54050452376584,0.034,0.151,9.80296190127047e-23,"1","BIRC3"
9.22160931505991e-27,-2.69057665571597,0.019,0.123,1.26465150146732e-22,"1","CD40LG"
1.14477888908295e-26,0.782096538141668,0.844,0.676,1.56994976848836e-22,"1","ZFP36"
1.15917334905307e-26,-2.96035821484585,0.027,0.129,1.58969033089138e-22,"1","GRAP2"
1.41719930696964e-26,-0.948789660591285,0.599,0.787,1.94354712957817e-22,"1","TSC22D3"
1.5072996366847e-26,2.37209817600786,0.331,0.08,2.06711072174939e-22,"1","EIF4EBP1"
1.63516679321436e-26,0.92226739550724,0.705,0.467,2.24246774021418e-22,"1","TPI1"
5.42567197076947e-26,2.1393250145305,0.365,0.116,7.44076654071326e-22,"1","C4orf48"
1.29910082728363e-25,0.992376101084179,0.561,0.298,1.78158687453677e-21,"1","LAMTOR1"
1.43427101090168e-25,0.987018393346873,0.724,0.506,1.96695926435057e-21,"1","GPX4"
1.47253471240285e-25,6.32774613578799,0.226,0.005,2.01943410458927e-21,"1","FCGR1A"
1.65065741573886e-25,2.27250161923237,0.369,0.112,2.26371157994428e-21,"1","IFNGR2"
1.68691208274859e-25,1.56724834998939,0.445,0.177,2.31343123028142e-21,"1","GLIPR2"
1.69599807810363e-25,3.31080355150736,0.291,0.056,2.32589176431132e-21,"1","MAFB"
1.86409434541489e-25,3.75671969346802,0.272,0.037,2.55641898530198e-21,"1","IL1B"
2.06456520435131e-25,-0.629893324174225,0.93,0.97,2.83134472124739e-21,"1","RPL17"
2.4553264753503e-25,2.07098744610175,0.327,0.072,3.3672347282954e-21,"1","PILRA"
2.54870586856491e-25,1.33043471048623,0.511,0.246,3.49529522814991e-21,"1","CLTA"
3.90357638310781e-25,-2.60980784505986,0.032,0.137,5.35336465179405e-21,"1","CHST12"
3.98109860943713e-25,-2.30962831016358,0.036,0.156,5.45967863298207e-21,"1","TTC39C"
4.92902270010779e-25,-1.8939300468288,0.076,0.22,6.75966173092783e-21,"1","ADD3"
6.16636012710722e-25,2.88369827960171,0.278,0.049,8.45654627831484e-21,"1","SLC11A1"
9.46972183635893e-25,-1.48296814877878,0.154,0.34,1.29867765263826e-20,"1","SPCS2"
1.00181140948006e-24,-1.490143059609,0.148,0.325,1.37388416696096e-20,"1","ANKRD12"
1.10721964633453e-24,-0.509549880941187,0.977,0.992,1.51844102298318e-20,"1","RPS7"
1.15282437714234e-24,-0.510168983123753,0.979,0.987,1.580983350813e-20,"1","RPL35A"
1.47611414898644e-24,-0.816724967822813,0.492,0.688,2.02434294392e-20,"1","RAC2"
